37cut,K.M.C,500
37cut,Sterling Rd/Meteorology D,600
37cut,Uthamar Gandhisalai (Corp,700
37cut,Mahalingapuram,800
37cut,Trustpuram,900
37cut,Vadapalani B.S,1000
37cut,Dasarathapuram,1100
41dex,Mandaveli,100
41dex,Adyar Gate,200
41dex,Defence Quarters,300
41dex,D.M.S,400
41dex,Sterling Road,500
41dex,Taylors Road,600
41dex,Aminijikarai,700
41dex,Anna Nagar Circle,800
41dex,Thirumangalam,900
41dex,Lucas Tvs,1000
41dex,Jn.Of Central Avenue&Erik;,1100
41dex,Vinayagar Koil,1200
41dex,Dunlop,1300
41dex,Ambathur OT,1400
41dex,Thirumullaivoayl,1500
41dex,Sakthi Nagar,1600
41dex,Senthil Nagar,1700
17mcu,Broadway,100
17mcu,Central,200
17mcu,P.Or & Sons,300
17mcu,T.V.S,400
17mcu,Gemini P.H,500
17mcu,Veterinary Hospital,600
17mcu,Trustpuram,700
17mcu,Vadapalani B.S,800
m48a,Madhavaram,100
m48a,Madhavaram Post Box,200
m48a,Moolakadai,300
m48a,Perambur R.S,400
m48a,Jamalaya,500
m48a,Sayani/Aynavaram,600
m48a,Kamabar Arangam,700
m48a,Nathamuni Talkies,800
m48a,Lucas Tvs,900
m48a,Ambathur Estate,1000
sb51,Saidapet,200
sb51,Concorde,300
sb51,Guindy R.S,400
sb51,St Thomas Mount Po,500
sb51,T.Nagar,100
sb51,St Thomas Mount R.S,600
sb51,Vanuvambedu,700
sb51,Madipakkam Rd. Jn.,800
sb51,Kilkattalai,900
sb51,Vellaikal,1000
sb51,Jn.Of.Vly-Tbm Rd&Mvkm-K.K;,1100
sb51,S.I.V.E.T,1200
sb51,Mahalakshmi Nagar,1300
sb51,Convent,1400
sb51,Tambaram East,1500
29ne,Peavallur Kumaran Nagar,100
29ne,S.R.P. Colony,200
29ne,Veenus,300
29ne,Perambur R.S,400
29ne,Ganesh Puram,500
29ne,P1.Police Station,600
29ne,Doveton,700
29ne,Lady Mctm School/Millers,800
29ne,K.M.C,900
29ne,Sterling Rd/Meteorology D,1000
29ne,D.M.S,1100
29ne,Pondy Bazaar,1200
29ne,Saidapet,1400
29ne,Concorde,1500
29ne,Jn.Of Race Course Rd,1600
29ne,Gurunanak College,1700
29ne,Velachery,1800
54c,Poonamallee,100
54c,Parivakkam,200
54c,Kolappanchery,300
54c,Chittukadu,400
54c,Annambedu,500
54c,Thandarai,600
m48,V. Nagar,100
m48,P1.Police Station,200
m48,Dasamahan,300
m48,Sayani/Aynavaram,400
m48,Kamabar Arangam,500
m48,Villivakkam,600
m49,Thiruvanmiyur,100
m49,Adayar Depot,200
m49,Adayar B.S.,300
m49,Eng.College,400
m49,Concorde,500
m49,Guindy R.S,600
m49,Butt Road,700
m49,Ramapuram,800
m49,Mogalivakkam Rd. Jn.,900
m49,Porur,1000
m49,Ramachandra Medl.College,1100
md170,Thiruverkadu,100
md170,Velappanchavadi,200
md170,Vaanagaram,300
md170,Maduravoyal,400
md170,Nerkundram,500
md170,Koymabedu Market,600
md170,Koyambedu P.S,700
md170,M.M.D.A.Colony Rd.Jn.,800
md170,Jn Of Iii And 1St Ave,900
md170,Jaffarkhan Pet,1000
md170,Cipet,1100
md170,Guindy Tvk Estate,1200
md170,Concorde,1300
md170,Jn.Of Race Course Rd,1400
md170,Gurunanak College,1500
md170,Velachery,1600
53k,C.M.B.T.,100
53k,Koyambedu School,200
53k,Nerkundram,300
53k,Maduravoyal,400
53k,Vaanagaram,500
53k,Velappanchavadi,600
53k,Kumunanchavadi,700
53k,Poonamallee,800
53k,Varadaraja Puram,900
53k,Meppur,1000
m40,Anna Square,100
m40,Triplicane,200
m40,Anna Poorna Hotel/Dams Rd,300
m40,Egmore,400
m40,Dasaprakash,500
m40,Taylors Road,600
m40,Kilpauk Garden,700
m40,Icf Annexe,800
m40,Nathamuni Talkies,900
m40,Lucas Tvs,1000
m40,Ambathur Estate,1100
m40,Dunlop,1200
m40,Ambathur OT,1300
m46,T.V.K.Nagar,100
m46,Veenus,200
m46,Jamalaya,300
m46,Sayani/Aynavaram,400
m46,Kamabar Arangam,500
m46,Anna Nagar,600
m46,Naduvankarai,700
m46,Arumbakkam,800
m46,C.M.B.T.,900
17m,Virugambakkam,900
54m,High Court,100
54m,Central,200
54m,P.Or & Sons,300
54m,T.V.S,400
54m,D.M.S,500
54m,S.H.B,600
54m,Saidapet,700
54m,Concorde,800
54m,Guindy R.S,900
54m,Butt Road,1000
54m,Ramapuram,1100
54m,Mogalivakkam,1200
54m,Porur,1300
54m,Moulivakkam,1400
54m,Paraniputhur,1500
54m,Mangadu,1600
54p,Saidapet,200
54p,Concorde,300
54p,Guindy R.S,400
54p,Butt Road,500
54p,Ramapuram,600
54p,Mogalivakkam Rd. Jn.,700
54p,Porur,800
54p,Moulivakkam,900
54p,Paraniputhur,1000
54p,Mangadu,1100
54p,Kumunanchavadi,1200
54p,Poonamallee,1300
15l,Broadway,100
15l,Central,200
15l,Dasaprakash,300
15l,Taylors Road,400
15l,Aminijikarai,500
15l,Anna Nagar Circle,600
15l,Thirumangalam,700
15l,Mogaipair Road Jn.,800
15l,Ambathur Estate,900
15l,Dunlop,1000
15l,Ambathur OT,1100
15,Broadway,100
15,Central,200
15,Dasaprakash,300
15,Taylors Road,400
15,Aminijikarai,500
15,Brindavan Colony,600
15,Anna Nagar,700
w17d,Broadway,100
w17d,Central,200
w17d,Egmore,300
w17d,Maternity Hospital,400
w17d,D.P.I,500
w17d,Sterling Road,600
w17d,Veterinary Hospital,700
w17d,Trustpuram,800
w17d,Pudur High School,900
w17d,Jn.Of P.T.R Rd/Kamaraj Rd,1000
w17d,Muthumariamman Koil,1100
w17d,Kalaignar Nagar,1200
m20h,Periyar Bridge,100
m20h,Egmore,200
m20h,T.B.Institute,300
m20h,Taylors Road,400
m20h,Aminijikarai,500
m20h,Anna Nagar Circle,600
m20h,Thirumangalam,700
m20h,Mogaipair Road Jn.,800
m20h,Ambathur Estate,900
m20h,Dunlop,1000
m20h,Ambathur OT,1100
m20h,Vengatapuram,1200
m20h,Karakku,1300
m20k,Ambathur Estate,100
m20k,Dunlop,200
m20k,Ayyappa Nagar,300
m20k,2Nd Water Tank On Second,400
m20k,Konimedu Rd. Jn.,500
m20k,Koladi School,600
m20k,Thiruverkadu,700
sm15ex,Mylapore,100
sm15ex,Devanathan St / Mandaveli,200
sm15ex,A.M.S.Hospital,300
sm15ex,Adayar O.T.,400
sm15ex,Adayar Depot,500
54p,T.Nagar,100
29ne,T.Nagar,1300
sm15ex,Lattice Bridge,600
sm15ex,I.R.T. Rd.Jn.,700
sm15ex,Vijaya Nagar,800
sm15ex,Madipakkam Rd. Jn.,900
sm15ex,Narayanapuram,1000
sm15ex,Medavakkam Colony,1100
sm15ex,Q.M Arts (Men),1200
sm15ex,S.I.V.E.T,1300
sm15ex,Mahalakshmi Nagar,1400
sm15ex,Convent,1500
sm15ex,Tambaram East,1600
m20a,Broadway,100
m20a,Central,200
m20a,Dharmaprakash/Petrol Bunk,300
m20a,Kelleys,400
m20a,Sayani/Aynavaram,500
m20a,Kamabar Arangam,600
m20a,Nathamuni Talkies,700
m20a,Lucas Tvs,800
m20a,Ambathur Estate,900
m20a,Mogaipair Road Jn.,1000
m20a,Mogapair,1100
m20c,Broadway,100
m20c,Central,200
m20c,Dharmaprakash/Petrol Bunk,300
m20c,Kelleys,400
m20c,Sayani/Aynavaram,500
m20c,Kamabar Arangam,600
m20c,Nathamuni Talkies,700
m20c,Lucas Tvs,800
m20c,Ambathur Estate,900
m20c,Dunlop,1000
m20c,Ambathur OT,1100
m20c,Oragadam O.T.,1200
m20c,Oragadam,1300
m20b,Broadway,100
m20b,Central,200
m20b,Dharmaprakash/Petrol Bunk,300
m20b,Kelleys,400
m20b,Sayani/Aynavaram,500
m20b,Kamabar Arangam,600
m20b,Nathamuni Talkies,700
m20b,Lucas Tvs,800
m20b,Ambathur Estate,900
m20b,Dunlop,1000
m20b,Ambathur OT,1100
m20b,Vengatapuram,1200
m20b,Menambedu,1300
m20e,Ambathur Estate,100
m20e,Dunlop,200
m20e,Ayyappa Nagar,300
m20e,Ayapakkam,400
15bet,Thiruvetriyur B.S,100
15bet,Dasaprakash,900
m20p,Ambathur Estate,100
m20p,Dunlop,200
m20p,I.C.F.Colony,300
m20p,Mel Ayanambakkam,400
m20p,Ayanambakkam,500
m20p,Vaanagaram,600
m20p,Velappanchavadi,700
m20p,Kumunanchavadi,800
m20p,Poonamallee,900
18a,High Court,100
18a,St Thomas Mount Po,900
m59,V. Nagar,100
m59,Regal,200
m59,Choolai P.O,300
m59,Lady Mctm School/Millers,400
m59,Taylors Road,500
m59,Aminijikarai,600
m59,Naduvankarai,700
m59,Arumbakkam,800
m59,Nerkundram,900
m59,Maduravoyal,1000
m59,Vaanagaram,1100
m59,Velappanchavadi,1200
m59,Thiruverkadu,1300
s40a,Anna Square,100
s40a,Triplicane,200
s40a,Anna Poorna Hotel/Dams Rd,300
s40a,Egmore,400
s40a,Dasaprakash,500
s40a,Taylors Road,600
s40a,Aminijikarai,700
s40a,Anna Nagar Circle,800
s40a,Thirumangalam,900
s40a,Mogaipair Road Jn.,1000
s40a,Ambathur Estate,1100
s40a,Dunlop,1200
s40a,Ambathur OT,1300
s40a,Thirumullaivoayl,1400
s40a,Polytechnic,1500
s40a,Avadi,1600
s15b,Broadway,100
s15b,Central,200
s15b,Dasaprakash,300
s15b,Taylors Road,400
s15b,Aminijikarai,500
s15b,Naduvankarai,600
s15b,Arumbakkam,700
s15b,C.M.B.T.,800
m12b,Vadapalani B.S,100
m12b,Trustpuram,200
m12b,Bharathi Nagar,300
m12b,Pondy Bazaar,400
m12b,F.C.I Old,500
m12b,Luz,600
m12b,Santhome P.O,700
m12b,Fore Shore Estate,800
m49b,Anjugam School,200
m49b,Govt. Girls H.Sc,300
m49b,Jn.Of P.T.R Rd/Kamaraj Rd,400
m49b,Vadapalani B.S,500
m49b,Virugambakkam,600
m49b,Valasaravakkam,700
m49b,Porur,800
m49b,Moulivakkam,900
m49b,Paraniputhur,1000
m49b,Mangadu,1100
m49b,Kumunanchavadi,1200
m49b,Poonamallee,1300
44b,Triplicane,100
44b,Chepauk,200
44b,Secretariat,300
44b,Parrys,400
44b,Clive Battery,500
44b,Royapuram P.S,600
44b,Tondaiayrpet,700
44b,Thangal,800
44b,Thruvotriyur Temple,900
44b,Thiruvetriyur B.S,1000
44b,Ernavoor Gate,1100
44b,Sathiyamoorthy Nagar,1200
44b,"Jn.,Of Ponneri Rd,&Eranoo;",1300
44b,Andakuppam,1400
44b,Echankuzhi,1500
44b,Manali New Town,1600
52l,High Court,100
52l,Guindy R.S,900
m55b,Guduvanchery,100
m55b,Palakka Company,200
m55b,Oorapakkam School,300
m55b,Vandaloor Zoo,400
m55b,Vandaloor,500
m55b,Perungulathur,600
m55b,Irumbuliyur,700
m55b,Tambaram,800
m55b,Kannadapalayam,900
m55b,Durgas,1100
m55b,Pazavanthangal Road Jn.,1200
m55b,Pazhanthandalam,1300
m65g,Avadi,100
m65g,Kavaraipalayam,200
m65g,Pattabiram,300
m65g,Nemilicheri,400
m65g,Thirunindravoor,500
m65g,Nasic Nagar,600
m65g,Pakkam,700
m65g,Kesava Cross Road,800
m65g,Kasanoor,900
m65g,Tamaraipakkam,1000
m65g,Adi Dravidar Hostel,1100
m65g,Valliyur School,1200
m65g,R.R.Kandigai,1300
m65g,Vilambakkam,1400
m65g,Arumbakkam,1500
m65g,Eraiyur Junction,1600
m65g,Rajapalayam,1700
m65g,Meyyur,1800
m65d,Avadi,100
m65d,Kavaraipalayam,200
m65d,Pattabiram,300
m65d,Nemilicheri,400
m65d,Thirunindravoor,500
m65d,Nathambedu Road Jn.,600
m65d,Nathambedu Colony,700
m65d,Pakkam Village,800
m65d,Puliyur,900
m65d,Puliyur Kandigai,1000
m65d,Sirukalathur,1100
m65d,V.S.B.Garden,1200
m65d,Vadhattur Jn.,1300
m65d,Melkondaiyur,1400
m65e,Poonamallee,100
m65e,Karayancahvadi,200
m65e,Senneerkuppam,300
m65e,Melpakkam,400
m65e,Govardanagiri,500
m65e,Vilinjambakkam Amman Koil,600
m65e,Avadi Circle,700
m65e,Polytechnic,800
m65e,Thirumullaivoayl,900
m65e,Ambathur OT,1000
m65e,Dunlop,1100
m65e,Ambathur Estate,1200
37g,Choolai P.O,300
37g,Ayyappan Thangal,1400
37d,V. Nagar,100
27l,Anna Square,100
27l,Triplicane,200
27l,Anna Road P.O./Dams Road,300
27l,Postal Audit Office,400
27l,Sterling Road,500
27l,Nungambakkam R.S,600
27l,Hotel Arun,700
27l,Anna Nagar Circle,800
27l,Thirumangalam,900
27l,Mogaipair Road Jn.,1000
27l,Mogapair West,1100
1gct,Broadway,100
1gct,Central,200
1gct,P.Or & Sons,300
1gct,T.V.S,400
1gct,D.M.S,500
1gct,S.H.B,600
1gct,Saidapet,700
1gct,Concorde,800
1gct,Jn.Of Race Course Rd,900
1gct,Gurunanak College,1000
1gct,Vijaya Nagar,1100
1gct,A.V.Construction,1200
1gct,Madipakkam B.S,1300
m65h,Red Hills,100
m65h,Pammadukulam,200
m65h,Jn.Of Race Course Rd,300
m65h,Alamadhi Old,400
m65h,Alamadhi Cattle Farm,500
m65h,Alamadhi,600
m65h,Ambedkar Nagar,700
m65h,Poochiathibedu,800
m65h,Guruvoyal Karanibattai,900
m65h,Magaral Kandigai,1000
m65h,Tamaraipakkam,1100
m65h,Kasanoor,1200
m65h,Kesava Cross Road,1300
m65h,Pakkam,1400
m65h,Nasic Nagar,1500
m65h,Thirunindravoor,1600
m65h,Nemilicheri,1700
m65h,Pattabiram,1800
m65h,Kavaraipalayam,1900
m65h,Avadi,2000
170,Thiruverkadu,100
170,Velappanchavadi,200
170,Vaanagaram,300
170,Maduravoyal,400
170,Nerkundram,500
170,Koymabedu Market,600
170,Koyambedu P.S,700
170,M.M.D.A.Colony Rd.Jn.,800
170,Jn Of Iii And 1St Ave,900
170,Jaffarkhan Pet,1000
170,Cipet,1100
170,St Thomas Mount Po,1200
170,Menamabakkam Old Airport,1300
170,Thirusoolam National Airp,1400
170,Pallavaram,1500
170,Chrompet,1600
170,T.B.Sanatorium,1700
170,Tambaram,1800
m18n,Nanganallur,100
m18n,Chidambaram Stores,200
m18n,Jn.Of.Palavanthangal &Gst;,300
m18n,Menamabakkam Old Airport,400
m18n,Thirusoolam National Airp,500
m18n,Pallavaram,600
m18n,Chrompet,700
m18n,T.B.Sanatorium,800
m18n,Tambaram,900
m18n,Irumbuliyur,1000
m18n,Perungulathur,1100
m18n,Vandaloor,1200
m18n,Vandaloor Zoo,1300
m18n,Oorapakkam School,1400
m18n,Palakka Company,1500
m18n,Guduvanchery,1600
m18m,Vadapalani B.S,100
m18m,Jn.Of P.T.R Rd/Kamaraj Rd,200
m18m,Muthumariamman Koil,300
m18m,Kalaignar Nagar,400
m18m,Jaffarkhan Pet,500
m18m,Cipet,600
m18m,Guindy R.S,700
m18m,St Thomas Mount,800
m18m,Menamabakkam Old Airport,900
m18m,Thirusoolam National Airp,1000
m18m,Pallavaram,1100
m18m,Chrompet,1200
m18m,T.B.Sanatorium,1300
m18m,Tambaram,1400
m18c,Saidapet,200
m18c,Concorde,300
m18c,Guindy R.S,400
m18c,St Thomas Mount Po,500
m18c,Pazavanthangal Road Jn.,600
m18c,Chidambaram Stores,700
m18c,Nanganallur,800
m18c,Madipakkam Rd. Jn.,900
m18c,Kilkattalai,1000
s6d,Tollgate,100
s6d,Tondaiayrpet,200
s6d,Theagaraya College,300
s6d,Clive Battery,400
s6d,Parrys,500
s6d,Secretariat,600
s6d,Chepauk,700
s6d,Q.M.C,800
s6d,Fore Shore Estate,900
s6d,A.M.S.Hospital,1000
s6d,Avvai Home,1100
s6d,Besant Nagar,1200
s6d,Indira Nagar,1300
s6d,Thiruvanmiyur,1400
m70c,Koymabedu Market,100
m70c,Koyambedu P.S,200
m70c,M.M.D.A.Colony Rd.Jn.,300
m70c,Jn Of Iii And 1St Ave,400
m70c,Jaffarkhan Pet,500
m70c,Cipet,600
m70c,Guindy Tvk Estate,700
m70c,St Thomas Mount Po,800
m70c,Menamabakkam Old Airport,900
m70c,Thirusoolam National Airp,1000
m70c,Pallavaram,1100
m70c,Chrompet,1200
m70c,T.B.Sanatorium,1300
m70c,Tambaram,1400
m18g,Hasthinapuram,100
m18g,Kumaran Kundram,200
m18g,T.B.Sanatorium,300
m18g,Tambaram,400
m18g,Irumbuliyur,500
m18g,Perungulathur,600
m18g,Vandaloor,700
m18g,Vandaloor Zoo,800
m18g,Oorapakkam School,900
m18g,Palakka Company,1000
m18g,Guduvanchery,1100
s47d,Thiruvanmiyur,100
s47d,Adayar Depot,200
s47d,Adayar B.S.,300
s47d,Eng.College,400
s47d,Concorde,500
s47d,Saidapet,600
s47d,Vivek & Co (Krishnan Koil,800
s47d,Vidyodaya,900
s47d,Sterling Road,1000
s47d,Nungambakkam R.S,1100
s47d,Hotel Arun,1200
s47d,Anna Nagar Circle,1300
s47d,Thirumangalam,1400
s47d,Lucas Tvs,1500
s47d,Ambathur Estate,1600
s47d,Dunlop,1700
s47d,Ambathur OT,1800
s47d,Thirumullaivoayl,1900
s47d,Polytechnic,2000
s47d,Avadi,2100
m70l,Ambathur OT,100
m70l,Dunlop,200
m70l,Ambathur Estate,300
m70l,Lucas Tvs,400
m70l,Thirumangalam,500
m70l,Koyambedu School,600
m70l,M.M.D.A.Colony,700
m70l,Jn Of Iii And 1St Ave,800
s47d,T.Nagar,700
m70l,Jaffarkhan Pet,900
m70l,Cipet,1000
m70l,St Thomas Mount,1100
m70l,Menamabakkam Old Airport,1200
m70l,Thirusoolam National Airp,1300
m70l,Pallavaram,1400
m70l,Chrompet,1500
m70l,T.B.Sanatorium,1600
m70l,Tambaram,1700
m248ex,V. Nagar,100
m248ex,P1.Police Station,200
m248ex,Dasamahan,300
m248ex,Sayani/Aynavaram,400
m248ex,Kamabar Arangam,500
m248ex,Nathamuni Talkies,600
m248ex,Lucas Tvs,700
m248ex,Ambathur Estate,800
m248ex,Dunlop,900
m248ex,Ambathur OT,1000
m248ex,Oragadam O.T.,1100
m248ex,Oragadam,1200
s47a,Besant Nagar,100
s47a,Adayar Depot,200
s47a,Adayar B.S.,300
s47a,Eng.College,400
s47a,Concorde,500
s47a,Saidapet,600
s47a,Pondy Bazaar,800
s47a,Vidyodaya,900
s47a,Sterling Road,1000
s47a,Taylors Road,1100
s47a,Kilpauk Garden,1200
s47a,I.C.F,1300
m38a,Broadway,100
m38a,Parrys,200
m38a,Clive Battery,300
m38a,V. Nagar,400
m38a,Vyasarpadi,500
m38a,Sarma Nagar,600
m38a,Moolakadai,700
m38a,Madhavaram Post Box,800
m38a,Madhavaram Milk Colony,900
m38a,Mathur M.M.D.A.,1000
m18s,Tambaram,100
m18s,Kannadapalayam,200
m18s,Pazhanthandalam,300
m18s,Ettayapuram,400
m18s,Somangalam Rd Jn/N.V.R.D.,500
m18s,Poonthandalam,600
m18s,Somangalam,700
62,Poonamallee,100
62,Karayancahvadi,200
62,Senneerkuppam,300
62,Melpakkam,400
62,Govardanagiri,500
62,Avadi Mosque,600
62,Avadi Circle,700
53,Vaanagaram,1000
s57f,Broadway,100
s57f,Parrys,200
s57f,Clive Battery,300
s57f,V. Nagar,400
s57f,Vyasarpadi,500
s57f,Sarma Nagar,600
s57f,Moolakadai,700
s57f,Madhavaram,800
s57f,Cycle Shop,900
s57f,Kavangarai,1000
s57f,Aayurveda Ashramam,1100
s57f,Red Hills,1200
s57f,Padiyanallur,1300
s57f,Semilivaram,1400
s57f,Sholavaram,1500
s57f,Karanodai,1600
m18t,Alandur Municipality,100
m18t,St Thomas Mount R.S,200
m18t,St Thomas Mount Po,300
m18t,Guindy R.S,400
m18t,Concorde,500
m18t,Saidapet,600
m18t,S.H.B,700
m18t,D.M.S,800
m18t,T.V.S,900
m18t,P.Or & Sons,1000
m18t,Central,1100
m18t,High Court,1200
70v,Koymabedu Market,100
70v,Koyambedu P.S,200
70v,C.M.B.T.,300
70v,Madurapakkam,400
70v,Jn.Of P.T.R Rd/Kamaraj Rd,500
70v,Muthumariamman Koil,600
70v,Kalaignar Nagar,700
70v,Jaffarkhan Pet,800
70v,Cipet,900
70v,St Thomas Mount Po,1000
70v,Menamabakkam Old Airport,1100
70v,Thirusoolam National Airp,1200
70v,Pallavaram,1300
70v,Chrompet,1400
70v,T.B.Sanatorium,1500
70v,Tambaram,1600
70v,Irumbuliyur,1700
70v,Perungulathur,1800
70v,Vandaloor,1900
70v,Vandaloor Zoo,2000
70v,Oorapakkam School,2100
70v,Palakka Company,2200
70v,Guduvanchery,2300
m38h,Broadway,100
m38h,Parrys,200
m38h,Clive Battery,300
m38h,V. Nagar,400
m38h,Vyasarpadi,500
m38h,Sarma Nagar,600
m38h,Moolakadai,700
m38h,Madhavaram Post Box,800
m38h,Madhavaram,900
s578,Kundrathur B.S,100
s578,Kollaicheri,200
s578,Sikkarayapuram,300
s578,Mangadu,400
s578,Kumunanchavadi,500
s578,Poonamallee,600
s578,Nazarathpet,700
s578,Chembarambakkam,800
s578,Pappanchatram,900
s578,Chettipedu,1000
s578,Thandalam Koot Road,1100
s578,Sipcot,1200
s578,Irunkattukottai,1300
s578,Pennalur E.B.,1400
s578,Beemanthangal,1500
s578,Sriperumpudur,1600
52h,Pozhichalur,100
52h,Pammal,200
52h,Pallavaram,300
52h,Chrompet,400
52h,T.B.Sanatorium,500
52h,Tambaram,600
52h,Tambaram Town Limit,700
52h,Perungalathur (Old),800
52h,Mudichur Village,900
52h,Manivakkam,1000
52h,Karasangal,1100
52h,Manimangalam,1200
m38c,T.V.K.Nagar,100
m38c,Veenus,200
m38c,Jamalaya,300
m38c,Dasamahan,400
m38c,Choolai P.O,500
m38c,Central,600
m38c,P.Or & Sons,700
m38c,V.House,800
m38d,Thiruvetriyur B.S,100
m38d,Thiruvotriyur Temple,200
m38d,Thangal,300
m38d,Tondaiayrpet,400
m38d,Theagaraya College,500
m38d,V. Nagar,600
m38d,Vyasarpadi,700
m38d,Sarma Nagar,800
m38d,Moolakadai,900
m38d,Kodungaiyur O.T.,1000
m38d,Chinna Kodungaiyur,1100
m38d,Kodungaiyur(Parvathi Naga,1200
s570,C.M.B.T.,100
s570,M.M.D.A.Colony Rd.Jn.,200
s570,Jn Of Iii And 1St Ave,300
s570,Jaffarkhan Pet,400
s570,Cipet,500
s570,Guindy R.S,600
s570,Concorde,700
s570,Jn.Of Race Course Rd,800
s570,Gurunanak College,900
62,Aayurveda Ashramam,200
62,Kavangarai,300
62,Screw Factory,400
62,Surapedu,500
62,Kallikuppam,600
62,Pudur,700
62,Ambathur OT,800
62,Polytechnic,1000
s570,Vijaya Nagar,1000
s570,I.R.T. Rd.Jn.,1100
s570,Srp Tools,1200
s570,Kandanchavadi,1300
s570,Thorappakkam Tea Shop,1400
s570,Mootakaran Chavadi,1500
s570,Karapakkam,1600
s570,Sozhinganallur P.U.Office,1700
s570,Kumaran Nagar,1800
s570,Semmanchery,1900
s570,Navalur,2000
s570,Church,2100
s570,Palavasthic Chemicals,2200
s570,Hindustal Egg. College,2300
s570,Kelambakkam,2400
m38g,Broadway,100
m38g,Parrys,200
m38g,Clive Battery,300
m38g,V. Nagar,400
m38g,Vyasarpadi,500
m38g,Sarma Nagar,600
m38g,Moolakadai,700
m38g,Madhavaram Post Box,800
m38g,Madhavaram,900
m38g,"Mathur Rd. Jn.,",1000
m38g,Vadaperumbakkam,1100
m38g,Settimedu,1200
m38g,Velangadupakkam,1300
m38g,Sriungavoor,1400
m38g,Perungavoor,1500
m38g,Arumandai Rd.Jn.,1600
m38g,Thirunillai Rd.Jn.,1700
m38g,Periamullaivoyal,1800
m38g,Vazhuthunaimedu,1900
s71e,Broadway,100
s71e,Central,200
s71e,Dasaprakash,300
s71e,Taylors Road,400
s71e,Kilpauk Garden,500
s71e,Icf Annexe,600
s71e,Nathamuni Talkies,700
s71e,Lucas Tvs,800
s71e,Ambathur Estate,900
s71e,Dunlop,1000
s71e,Ambathur OT,1100
s71e,Thirumullaivoayl,1200
s71e,Polytechnic,1300
s71e,Avadi Circle,1400
s71e,Kavaraipalayam,1500
s71e,Pattabiram,1600
s71e,Nemilicheri,1700
s71e,Thirunindravoor,1800
17d,Broadway,100
17d,Pudur High School,900
17e,Veterinary Hospital,800
m56e,Tollgate,100
m56e,Thangal,200
m56e,Thiruvotriyur Temple,300
m56e,Thiruvetriyur B.S,400
m56e,Ernavoor Gate,500
m56e,Sathiyamoorthy Nagar,600
m56e,"Jn.,Of Ponneri Rd,&Eranoo;",700
m56e,Andakuppam,800
m56e,Echankuzhi,900
m56e,Napalayam,1000
m56e,Kondakkarai,1100
m56e,Pattamandiri,1200
m56e,Minjur B.D.O,1300
m56e,Minjur New Terminus,1400
134a,Thiruvetriyur B.S,100
134a,Thiruvotriyur Temple,200
134a,Thangal,300
134a,Tondaiayrpet,400
134a,Theagaraya College,500
134a,V. Nagar,600
134a,Regal,700
134a,Choolai P.O,800
134a,Kelleys,900
134a,Kilpauk Garden,1000
134a,Anna Nagar Circle,1100
134a,Thirumangalam,1200
134a,Fire Station,1300
134a,Mogapair East,1400
134a,Mogapair West,1500
m70k,Mogapair East,100
m70k,Fire Station,200
m70k,Thirumangalam,300
m70k,Koyambedu School,400
m70k,M.M.D.A.Colony Rd.Jn.,500
m70k,Jn Of Iii And 1St Ave,600
m70k,Jaffarkhan Pet,700
m70k,Cipet,800
m70k,Guindy Tvk Estate,900
m70k,Concorde,1000
m70k,Jn.Of Race Course Rd,1100
m70k,Gurunanak College,1200
m70k,Velachery,1300
m70k,I.R.T. Rd.Jn.,1400
m70k,Lattice Bridge,1500
m70k,Thiruvanmiyur,1600
s62,Poonamallee,100
s62,Karayancahvadi,200
s62,Senneerkuppam,300
s62,Melpakkam,400
s62,Govardanagiri,500
s62,Avadi Mosque,600
s62,Avadi Circle,700
s62,Polytechnic,800
s62,Thirumullaivoayl,900
s62,Ambathur OT,1000
s62,Pudur,1100
s62,Kallikuppam,1200
s62,Surapedu,1300
s62,Screw Factory,1400
s62,Kavangarai,1500
s62,Aayurveda Ashramam,1600
s62,Red Hills,1700
s49a,Poonamallee,100
s49a,Kumunanchavadi,200
s49a,Ayyappan Thangal,300
s49a,Porur,400
s49a,Valasaravakkam,500
s49a,Virugambakkam,600
s49a,Muthumariamman Koil,700
s49a,Jn.Of P.T.R Rd/Kamaraj Rd,800
s49a,Govt. Girls H.Sc,900
s49a,Anjugam School,1000
15bext,C.M.B.T.,100
15bext,Arumbakkam,200
15bext,Naduvankarai,300
15bext,Aminijikarai,400
15bext,Taylors Road,500
15bext,Dasaprakash,600
15bext,Central,700
15bext,Parrys,800
15bext,Clive Battery,900
15bext,Royapuram P.S,1000
15bext,Tondaiayrpet,1100
15bext,Thangal,1200
15bext,Thruvotriyur Temple,1300
15bext,Thiruvetriyur B.S,1400
15bext,Ernavoor Gate,1500
15bext,Ashok Leyland,1600
15bext,Ennore,1700
sa70,Avadi,100
sa70,Polytechnic,200
sa70,Thirumullaivoayl,300
sa70,Ambathur OT,400
sa70,Dunlop,500
sa70,Ambathur Estate,600
sa70,Lucas Tvs,700
sa70,Thirumangalam,800
sa70,Koyambedu School,900
sa70,M.M.D.A.Colony Rd.Jn.,1000
sa70,Jn Of Iii And 1St Ave,1100
sa70,Jaffarkhan Pet,1200
sa70,Cipet,1300
sa70,St Thomas Mount Po,1400
sa70,Menamabakkam Old Airport,1500
sa70,Thirusoolam National Airp,1600
sa70,Pallavaram,1700
sa47,Thiruvanmiyur,100
sa47,Adayar Depot,200
sa47,Adayar B.S.,300
sa47,Eng.College,400
sa47,Concorde,500
