60d-up,Menamabakkam Old Airport,1100,2457
60d-up,Thirusoolam National Airp,1200,2741
60d-up,Pallavaram,1300,3073
60d-up,Pammal,1400,3338
60d-up,Kamarajapuram,1500,3561
60e-up,High Court,100,0
60e-up,Secretariat,200,112
60e-up,Chepauk,300,493
60e-up,Q.M.C,400,734
60e-up,Fore Shore Estate,500,1065
60e-up,A.M.S.Hospital,600,1329
60e-up,Adayar B.S.,700,1502
60e-up,Eng.College,800,1918
60e-up,Concorde,900,2089
60e-up,Guindy R.S,1000,2312
60e-up,St Thomas Mount Po,1100,2481
60e-up,Menamabakkam Old Airport,1200,2869
60e-up,Thirusoolam National Airp,1300,3153
60e-up,Pallavaram,1400,3485
60e-up,Pammal,1500,3750
60e-up,Anakaputhur,1600,3937
60e-up,Andakuppam,1700,8120
60e-up,Kundrathur B.S,1800,12406
60g-up,Broadway,100,0
60g-up,Secretariat,200,144
60g-up,Chepauk,300,525
60g-up,Q.M.C,400,766
60g-up,Fore Shore Estate,500,1097
60g-up,A.M.S.Hospital,600,1361
60g-up,Adayar B.S.,700,1534
60g-up,Eng.College,800,1950
60g-up,Concorde,900,2121
60g-up,Guindy R.S,1000,2344
60g-up,St Thomas Mount Po,1100,2513
60g-up,Menamabakkam Old Airport,1200,2901
60g-up,Thirusoolam National Airp,1300,3185
60g-up,Pallavaram,1400,3517
60g-up,Pammal,1500,3782
60g-up,Pozhichalur,1600,4060
60h-up,Broadway,100,0
60h-up,Central,200,161
60h-up,P.Or & Sons,300,343
60h-up,T.V.S,400,642
60h-up,D.M.S,500,903
60h-up,S.H.B,600,1222
60h-up,Saidapet,700,1506
60h-up,Concorde,800,1677
60h-up,Guindy R.S,900,1900
60h-up,St Thomas Mount Po,1000,2069
60h-up,Menamabakkam Old Airport,1100,2457
60h-up,Thirusoolam National Airp,1200,2741
60h-up,Pallavaram,1300,3073
60h-up,Pammal,1400,3338
60h-up,Pammal Sankar Nagar,1500,3432
60h-up,Sri Sankara Health Centre,1600,3549
62-up,Poonamallee,100,0
62-up,Red Hills,100,2712
62-up,Karayancahvadi,200,5393
62-up,Aayurveda Ashramam,200,7995
62-up,Senneerkuppam,300,10298
62-up,Kavangarai,300,12500
62-up,Melpakkam,400,14527
62-up,Screw Factory,400,16404
62-up,Govardanagiri,500,18144
62-up,Surapedu,500,19636
62-up,Avadi Mosque,600,21073
62-up,Kallikuppam,600,22214
62-up,Avadi Circle,700,23375
62-up,Pudur,700,24300
62-up,Ambathur OT,800,24526
62-up,Thirumullaivoayl,900,24857
62-up,Polytechnic,1000,25099
62-up,Avadi,1100,25383
62d-up,Pozhal Camp,100,0
62d-up,Screw Factory,200,115
62d-up,Surapedu,300,393
62d-up,Kallikuppam,400,713
62d-up,Pudur,500,949
62d-up,Ambathur OT,600,1175
62d-up,Dunlop,700,1417
62d-up,Ambathur Estate,800,1719
62d-up,Golden Flat,900,1898
62d-up,Thirumangalam,1000,2351
62d-up,Koyambedu School,1100,2535
62d-up,Koyambedu P.S,1200,2595
62d-up,Koymabedu Market,1300,2709
65a-up,Saidapet,100,0
65a-up,Concorde,200,171
65a-up,Guindy R.S,300,394
65a-up,Butt Road,400,602
65a-up,Ramapuram,500,907
65a-up,Mogalivakkam / Mari Ammn,600,1190
65a-up,Porur,700,1406
65a-up,Ayyappan Thangal,800,1777
65a-up,Kumunanchavadi,900,2076
65a-up,Poonamallee,1000,2283
65a-up,Varadaraja Puram,1100,2691
65a-up,Thirumalisai,1200,2976
66-up,Tambaram,100,0
66-up,T.B.Sanatorium,200,309
66-up,Chrompet,300,606
66-up,Pallavaram,400,903
66-up,Pammal,500,1168
66-up,Anakaputhur,600,1355
66-up,Andakuppam,700,5538
66-up,Kundrathur B.S,800,9824
66-up,Kollaicheri,900,10025
66-up,Sikkaravaram,1000,10218
66-up,Mangadu,1100,10367
66-up,Kumunanchavadi,1200,10673
66-up,Poonamallee,1300,10880
6a-up,Tollgate,100,0
6a-up,Tondaiayrpet,200,273
6a-up,Theagaraya College,300,466
6a-up,Clive Battery,400,769
6a-up,Parrys,500,990
6a-up,Central,600,1256
6a-up,P.Or & Sons,700,1438
6a-up,Triplicane,800,1663
6a-up,Q.M.C,900,1912
6a-up,Fore Shore Estate,1000,2243
6a-up,A.M.S.Hospital,1100,2507
6a-up,Adayar O.T.,1200,2677
6a-up,Adayar Depot,1300,2814
6a-up,Besant Nagar,1400,2990
6d-up,Tollgate,100,0
6d-up,Tondaiayrpet,200,273
6d-up,Theagaraya College,300,466
6d-up,Clive Battery,400,769
6d-up,Parrys,500,990
6d-up,Secretariat,600,1149
6d-up,Chepauk,700,1530
6d-up,Q.M.C,800,1771
6d-up,Fore Shore Estate,900,2102
6d-up,A.M.S.Hospital,1000,2366
6d-up,Avvai Home,1100,2517
6d-up,Besant Nagar,1200,2680
6d-up,Indira Nagar,1300,2898
6d-up,Thiruvanmiyur,1400,3000
6e-up,Tollgate,100,0
6e-up,Anna Nagar,200,67
6e-up,Royapuram P.S,300,573
6e-up,Clive Battery,400,702
6e-up,Parrys,500,923
6e-up,Secretariat,600,1082
6e-up,Chepauk,700,1463
6e-up,Q.M.C,800,1704
6e-up,Fore Shore Estate,900,2035
6e-up,A.M.S.Hospital,1000,2299
6e-up,Adayar O.T.,1100,2469
6e-up,Adayar Depot,1200,2606
6e-up,Thiruvanmiyur,1300,2802
70-up,Avadi,100,0
70-up,Polytechnic,200,284
70-up,Thirumullaivoayl,300,526
70-up,Ambathur OT,400,857
70-up,M.M.D.A.Colony,500,2210
70-up,Dunlop,500,3385
70-up,Ambathur Estate,600,3687
70-up,Lucas Tvs,700,4063
70-up,Thirumangalam,800,4351
70-up,St Thomas Mount,900,5753
70-up,Koyambedu School,900,6971
70-up,M.M.D.A.Colony Rd.Jn.,1000,7240
70-up,Jn Of Iii And 1St Ave,1100,7606
70-up,Jaffarkhan Pet,1200,7833
70-up,Cipet,1300,8090
70-up,St Thomas Mount Po,1400,8303
70-up,Menamabakkam Old Airport,1500,8691
70-up,Thirusoolam National Airp,1600,8975
70-up,Pallavaram,1700,9307
70-up,Chrompet,1800,9604
70-up,T.B.Sanatorium,1900,9901
70-up,Tambaram,2000,10210
70a70-up,Avadi,100,0
70a70-up,Polytechnic,200,284
70a70-up,Thirumullaivoayl,300,526
70a70-up,Ambathur OT,400,857
70a70-up,Dunlop,500,1099
70a70-up,Ambathur Estate,600,1401
70a70-up,Lucas Tvs,700,1777
70a70-up,Thirumangalam,800,2065
70a70-up,Koyambedu School,900,2249
70a70-up,M.M.D.A.Colony,1000,2503
70a70-up,Jn Of Iii And 1St Ave,1100,2884
70a70-up,Jaffarkhan Pet,1200,3111
70a70-up,Cipet,1300,3368
70a70-up,St Thomas Mount,1400,3602
70a70-up,Menamabakkam Old Airport,1500,3955
70a70-up,Thirusoolam National Airp,1600,4239
70a70-up,Pallavaram,1700,4571
70a70-up,Chrompet,1800,4868
70a70-up,T.B.Sanatorium,1900,5165
70a70-up,Tambaram,2000,5474
70a70-up,Irumbuliyur,2100,5636
70a70-up,Perungulathur,2200,5943
70a70-up,Vandaloor,2300,6190
70a70-up,Vandaloor Zoo,2400,6437
70b-up,Avadi,100,0
70b-up,Polytechnic,200,284
70b-up,Thirumullaivoayl,300,526
70b-up,Ambathur OT,400,857
70b-up,Dunlop,500,1099
70b-up,Ambathur Estate,600,1401
70b-up,Golden Flat,700,1580
70b-up,Thirumangalam,800,2033
70b-up,Koyambedu School,900,2217
70b-up,M.M.D.A.Colony,1000,2471
70b-up,Jn Of Iii And 1St Ave,1100,2852
70b-up,Jaffarkhan Pet,1200,3079
70b-up,Cipet,1300,3336
70b-up,St Thomas Mount Po,1400,3549
70b-up,Menamabakkam Old Airport,1500,3937
70b-up,Thirusoolam National Airp,1600,4221
70b-up,Pallavaram,1700,4553
70b-up,Chrompet,1800,4850
70bex-up,Avadi,100,0
70bex-up,Polytechnic,200,284
70bex-up,Thirumullaivoayl,300,526
70bex-up,Ambathur OT,400,857
70bex-up,Dunlop,500,1099
70bex-up,Ambathur Estate,600,1401
70bex-up,Golden Flat,700,1580
70bex-up,Thirumangalam,800,2033
70bex-up,Koyambedu School,900,2217
70bex-up,M.M.D.A.Colony,1000,2471
70bex-up,Jn Of Iii And 1St Ave,1100,2852
70bex-up,Jaffarkhan Pet,1200,3079
70bex-up,Cipet,1300,3336
70bex-up,St Thomas Mount Po,1400,3549
70bex-up,Menamabakkam Old Airport,1500,3937
70bex-up,Thirusoolam National Airp,1600,4221
70bex-up,Pallavaram,1700,4553
70bex-up,Chrompet,1800,4850
70c-up,Koymabedu Market,100,0
70c-up,Koyambedu P.S,200,114
70c-up,M.M.D.A.Colony Rd.Jn.,300,323
70c-up,Jn Of Iii And 1St Ave,400,689
70c-up,Jaffarkhan Pet,500,916
70c-up,Cipet,600,1173
70c-up,St Thomas Mount Po,700,1386
70c-up,Menamabakkam Old Airport,800,1774
70c-up,Thirusoolam National Airp,900,2058
70c-up,Pallavaram,1000,2390
70c-up,Chrompet,1100,2687
70c-up,T.B.Sanatorium,1200,2984
70c-up,Tambaram,1300,3293
70c-up,Tambaram East,1400,3340
70c-up,Convent,1500,3475
70c-up,Mahalakshmi Nagar,1600,3825
70c-up,Srinivasa Nagar,1700,7227
70c-up,Madambakkam Koil,1800,10937
70c-up,Noothancheri,1900,11111
70c-up,Noothancheri Cross Rd.,2000,11116
70c-up,Madurapakkam,2100,11672
70g-up,Ayanavaram B.S,100,0
70g-up,Kamabar Arangam,200,313
70g-up,Anna Nagar East,300,435
70g-up,Thirumangalam,400,799
70g-up,Koyambedu School,500,983
70g-up,M.M.D.A.Colony Rd.Jn.,600,1252
70g-up,Jn Of Iii And 1St Ave,700,1618
70g-up,Jaffarkhan Pet,800,1845
70g-up,Cipet,900,2102
70g-up,St Thomas Mount Po,1000,2315
70g-up,Menamabakkam Old Airport,1100,2703
70g-up,Thirusoolam National Airp,1200,2987
70g-up,Pallavaram,1300,3319
70g-up,Chrompet,1400,3616
70g-up,T.B.Sanatorium,1500,3913
70g-up,Tambaram,1600,4222
70k-up,C.M.B.T.,100,0
70k-up,M.M.D.A.Colony Rd.Jn.,200,131
70k-up,Jn Of Iii And 1St Ave,300,497
70k-up,Jaffarkhan Pet,400,724
70k-up,Cipet,500,981
70k-up,Guindy R.S,600,1115
70k-up,Concorde,700,1338
70k-up,Jn.Of Race Course Rd,800,1434
70k-up,Gurunanak College,900,1754
70k-up,Velachery,1000,1965
70k-up,A.V.Construction,1100,2189
70k-up,Ponniamman Koil Rd. Jn.,1200,2441
70k-up,Madipakkam Rd. Jn.,1300,2564
70k-up,Kilkattalai,1400,2768
70pex-up,Veppampattu Eswaran Nagar,100,0
70pex-up,Veppumpattu Puliyamaram,200,250
70pex-up,Thirunindravoor,300,554
70pex-up,Nemilicheri,400,833
70pex-up,Pattabiram,500,1102
70pex-up,Kavaraipalayam,600,1349
70pex-up,Avadi,700,1720
70pex-up,Polytechnic,800,2004
70pex-up,Thirumullaivoayl,900,2246
70pex-up,Ambathur OT,1000,2577
70pex-up,Dunlop,1100,2819
70pex-up,Ambathur Estate,1200,3121
70pex-up,Mogaipair Road Jn.,1300,3368
70pex-up,Thirumangalam,1400,3681
70pex-up,Koyambedu School,1500,3865
70pex-up,M.M.D.A.Colony Rd.Jn.,1600,4134
70pex-up,Vadapalani Jn.,1700,4366
70pex-up,Trustpuram,1800,4544
70pex-up,Bharathi Nagar,1900,4641
70pex-up,T.Nagar,2000,4968
70v-up,Koymabedu Market,100,0
70v-up,Koyambedu P.S,200,114
70v-up,C.M.B.T.,300,194
70v-up,Madurapakkam,400,3563
70v-up,Jn.Of P.T.R Rd/Kamaraj Rd,500,6545
70v-up,Muthumariamman Koil,600,6651
70v-up,Kalaignar Nagar,700,6706
70v-up,Jaffarkhan Pet,800,6840
70v-up,Cipet,900,7097
70v-up,St Thomas Mount Po,1000,7310
70v-up,Menamabakkam Old Airport,1100,7698
70v-up,Thirusoolam National Airp,1200,7982
70v-up,Pallavaram,1300,8314
70v-up,Chrompet,1400,8611
70v-up,T.B.Sanatorium,1500,8908
70v-up,Tambaram,1600,9217
70v-up,Irumbuliyur,1700,9379
70v-up,Perungulathur,1800,9686
70v-up,Vandaloor,1900,9933
70v-up,Vandaloor Zoo,2000,10180
70v-up,Oorapakkam School,2100,10405
70v-up,Palakka Company,2200,10620
70v-up,Guduvanchery,2300,10909
71d-up,Broadway,100,0
71d-up,Central,200,161
71d-up,Dasaprakash,300,575
71d-up,Taylors Road,400,776
71d-up,Kilpauk Garden,500,913
71d-up,Icf Annexe,600,1156
71d-up,Nathamuni Talkies,700,1521
71d-up,Lucas Tvs,800,1684
71d-up,Ambathur Estate,900,2060
71d-up,Dunlop,1000,2362
71d-up,Ambathur OT,1100,2604
71d-up,Pudur,1200,2830
71e-up,Broadway,100,0
71e-up,Central,200,161
71e-up,Dasaprakash,300,575
71e-up,Taylors Road,400,776
71e-up,Kilpauk Garden,500,913
71e-up,Icf Annexe,600,1156
71e-up,Nathamuni Talkies,700,1521
71e-up,Lucas Tvs,800,1684
71e-up,Ambathur Estate,900,2060
71e-up,Dunlop,1000,2362
71e-up,Ambathur OT,1100,2604
71e-up,Thirumullaivoayl,1200,2935
71e-up,Polytechnic,1300,3177
71e-up,Avadi Circle,1400,3461
71e-up,Kavaraipalayam,1500,3832
71e-up,Pattabiram,1600,4079
71e-up,Nemilicheri,1700,4348
71e-up,Thirunindravoor,1800,4627
71h-up,Broadway,100,0
71h-up,Central,200,161
71h-up,Dasaprakash,300,575
71h-up,Taylors Road,400,776
71h-up,Kilpauk Garden,500,913
71h-up,Icf Annexe,600,1156
71h-up,Nathamuni Talkies,700,1521
71h-up,Lucas Tvs,800,1684
71h-up,Ambathur Estate,900,2060
71h-up,Dunlop,1000,2362
71h-up,Ambathur OT,1100,2604
71h-up,Thirumullaivoayl,1200,2935
71h-up,Polytechnic,1300,3177
71h-up,Avadi Circle,1400,3461
71h-up,Vilinjambakkam Amman Koil,1500,3579
71h-up,Kamaraj Nagar,1600,3733
71v-up,Broadway,100,0
71v-up,Central,200,161
71v-up,Dasaprakash,300,575
71v-up,Taylors Road,400,776
71v-up,Kilpauk Garden,500,913
71v-up,Icf Annexe,600,1156
71v-up,Nathamuni Talkies,700,1521
71v-up,Lucas Tvs,800,1684
71v-up,Ambathur Estate,900,2060
71v-up,Dunlop,1000,2362
71v-up,Ambathur OT,1100,2604
71v-up,Thirumullaivoayl,1200,2935
71v-up,Polytechnic,1300,3177
71v-up,Avadi,1400,3461
71v-up,Kavaraipalayam,1500,3832
71v-up,Pattabiram,1600,4079
71v-up,Nemilicheri,1700,4348
71v-up,Thirunindravoor,1800,4627
71v-up,Veppumpattu Puliyamaram,1900,4931
71v-up,Veppampattu Eswaran Nagar,2000,5181
7b-up,Broadway,100,0
7b-up,Central,200,161
7b-up,Doveton,300,486
7b-up,Dasamahan,400,667
7b-up,Sayani/Aynavaram,500,820
7b-up,Kamabar Arangam,600,1128
7b-up,Nathamuni Talkies,700,1462
7b-up,Lucas Tvs,800,1625
7b-up,Korattur,900,1859
7e-up,Broadway,100,0
7e-up,Central,200,161
7e-up,Choolai P.O,300,363
7e-up,Kelleys,400,811
7e-up,Kilpauk Garden,500,976
7e-up,Anna Nagar Circle,600,1233
7e-up,Thirumangalam,700,1547
7e-up,Mogaipair Road Jn.,800,1860
7e-up,Mogapair West,900,2032
7e-up,Ambathur Estate,1000,2313
7f-up,Broadway,100,0
7f-up,Central,200,161
7f-up,Doveton,300,486
7f-up,Kelleys,400,725
7f-up,Kilpauk Garden,500,890
7f-up,Anna Nagar Circle,600,1147
7f-up,Thirumangalam,700,1461
7f-up,Anna Nagar West,800,1656
7g-up,Broadway,100,0
7g-up,Central,200,161
7g-up,Doveton,300,486
7g-up,P1.Police Station,400,660
7g-up,Vyasarpadi,500,925
7g-up,Perambur Market,600,1098
7g-up,Moolakadai,700,1410
7g-up,Sidco,800,1575
7g-up,Kaviarasu Kannadasan Naga,900,1692
7h-up,Broadway,100,0
7h-up,Central,200,161
7h-up,Doveton,300,486
7h-up,Kelleys,400,725
7h-up,Kilpauk Garden,500,890
7h-up,Anna Nagar Circle,600,1147
7h-up,Thirumangalam,700,1461
7h-up,Fire Station,800,1634
7h-up,Mogapair East,900,1784
7m-up,Broadway,100,0
7m-up,Central,200,161
7m-up,Doveton,300,486
7m-up,Kelleys,400,725
7m-up,Kilpauk Garden,500,890
7m-up,Anna Nagar Circle,600,1147
7m-up,Thirumangalam,700,1461
7m-up,Golden Flat,800,1914
7m-up,Mogapair West,900,2017
7s-up,Thiruvanmiyur,100,0
7s-up,Lattice Bridge Rd. Jn.,200,130
7s-up,I.R.T. Rd.Jn.,300,335
7s-up,Vijaya Nagar,400,670
7s-up,Gurunanak College,500,885
7s-up,Jn.Of Race Course Rd,600,1205
7s-up,Concorde,700,1301
7s-up,Saidapet,800,1472
7s-up,Srinivasa Theater,900,1626
7s-up,Saidapet West,1000,1753
80-up,Tambaram,100,0
80-up,Tambaram Town Limit,200,239
80-up,Perungalathur (Old),300,482
80-up,Manimangalam Rd. Jn.,400,1800
80-up,Mullai Nagar,500,2776
80-up,Manimangalam Village,600,3185
80-up,Pushpagiri Rd. Jn.,700,3526
80-up,Veterinary Hospital/Prdct,800,3808
80-up,Padappai,900,4132
88-up,High Court,100,0
88-up,Central,200,155
88-up,Periyar Bridge,300,328
88-up,T.V.S,400,641
88-up,D.M.S,500,902
88-up,S.H.B,600,1221
88-up,Saidapet,700,1505
88-up,Concorde,800,1676
88-up,Guindy R.S,900,1899
88-up,Butt Road,1000,2107
88-up,Ramapuram,1100,2412
88-up,Mogalivakkam,1200,2709
88-up,Porur,1300,2911
88-up,Moulivakkam,1400,3237
88-up,Periyapanicheri,1500,3408
88-up,Thandalam Rd Jn.,1600,3979
88-up,Kundrathur B.S,1700,4112
88c-up,Saidapet,100,0
88c-up,Concorde,200,171
88c-up,Guindy R.S,300,394
88c-up,Butt Road,400,602
88c-up,Ramapuram,500,907
88c-up,Mogalivakkam,600,1204
88c-up,Porur,700,1406
88c-up,Moulivakkam,800,1732
88c-up,Periyapanicheri,900,1903
88c-up,Thandalam Rd Jn.,1000,2474
88c-up,Kundrathur B.S,1100,2607
88ccu-up,High Court,100,0
88ccu-up,Central,200,155
88ccu-up,Periyar Bridge,300,328
88ccu-up,T.V.S,400,641
88ccu-up,D.M.S,500,902
88ccu-up,S.H.B,600,1221
88ccu-up,Saidapet,700,1505
88ccu-up,Concorde,800,1676
88ccu-up,Guindy R.S,900,1899
88ccu-up,Butt Road,1000,2107
88ccu-up,Ramapuram,1100,2412
88ccu-up,Mogalivakkam,1200,2709
88ccu-up,Porur,1300,2911
88ccu-up,Moulivakkam,1400,3237
88ccu-up,Periyapanicheri,1500,3408
88ccu-up,Thandalam Rd Jn.,1600,3979
88ccu-up,Thandalam Village,1700,9091
88cet-up,Nandambakkam Village,100,0
88cet-up,Alagesa Nagar,200,124
88cet-up,Sirukalathur,300,411
88cet-up,Kundrathur B.S,400,686
88cet-up,Thandalam Rd Jn.,500,819
88cet-up,Periyapanicheri,600,1390
88cet-up,Moulivakkam,700,1561
88cet-up,Porur,800,1887
88cet-up,Mogalivakkam,900,2089
88cet-up,Ramapuram,1000,2386
88cet-up,Butt Road,1100,2691
88cet-up,Guindy R.S,1200,2899
88cet-up,Saidapet,1300,3263
88cet-up,T.Nagar,1500,3489
88cex-up,High Court,100,0
88cex-up,Central,200,155
88cex-up,Periyar Bridge,300,328
88cex-up,T.V.S,400,641
88cex-up,D.M.S,500,902
88cex-up,S.H.B,600,1221
88cex-up,Saidapet,700,1505
88cex-up,Concorde,800,1676
88cex-up,Guindy R.S,900,1899
88cex-up,Butt Road,1000,2107
88cex-up,Ramapuram,1100,2412
88cex-up,Mogalivakkam,1200,2709
88cex-up,Porur,1300,2911
88cex-up,Moulivakkam,1400,3237
88cex-up,Periyapanicheri,1500,3408
88cex-up,Thandalam Rd Jn.,1600,3979
88cex-up,Kundrathur B.S,1700,4112
88cex-up,Kundrathur Murugan Temple,1800,4297
88d-up,Saidapet West,100,0
88d-up,Srinivasa Theater,200,127
88d-up,Saidapet,300,281
88d-up,Concorde,400,452
88d-up,Guindy R.S,500,675
88d-up,Butt Road,600,883
88d-up,Ramapuram,700,1188
88d-up,Mogalivakkam,800,1485
88d-up,Porur,900,1687
88d-up,Moulivakkam,1000,2013
88d-up,Periyapanicheri,1100,2184
88d-up,Thandalam Rd Jn.,1200,2755
88d-up,Kundrathur B.S,1300,2888
88d-up,Kundrathur Murugan Temple,1400,3073
88d-up,Ananda Nagar,1500,3261
88d-up,Vazhuthalambedu Rd. Jn,1600,3468
88k-up,High Court,100,0
88k-up,Secretariat,200,112
88k-up,Chepauk,300,493
88k-up,Q.M.C,400,734
88k-up,Fore Shore Estate,500,1065
88k-up,A.M.S.Hospital,600,1329
88k-up,Adayar B.S.,700,1502
88k-up,Eng.College,800,1918
88k-up,Concorde,900,2089
88k-up,Guindy R.S,1000,2312
88k-up,Butt Road,1100,2520
88k-up,Ramapuram,1200,2825
88k-up,Mogalivakkam / Mari Ammn,1300,3108
88k-up,Porur,1400,3324
88k-up,Moulivakkam,1500,3650
88k-up,Periyapanicheri,1600,3821
88k-up,Koovoor,1700,4089
88m-up,Broadway,100,0
88m-up,Central,200,161
88m-up,P.Or & Sons,300,343
88m-up,T.V.S,400,642
88m-up,D.M.S,500,903
88m-up,S.H.B,600,1222
88m-up,Saidapet,700,1506
88m-up,Concorde,800,1677
88m-up,Guindy R.S,900,1900
88m-up,Butt Road,1000,2108
88m-up,Ramapuram,1100,2413
88m-up,Mogalivakkam,1200,2710
88m-up,Porur,1300,2912
88m-up,Moulivakkam,1400,3238
88m-up,Periyapanicheri,1500,3409
88m-up,Thandalam Rd Jn.,1600,3980
88m-up,Kundrathur B.S,1700,4113
88m-up,Sirukalathur,1800,4388
88m-up,Alagesa Nagar,1900,4675
88m-up,Somangalam Rd Jn/N.V.R.D.,2000,4997
88m-up,Poonthandalam,2100,5204
88m-up,Somangalam,2200,5365
8a-up,Tollgate,100,0
8a-up,Tondaiayrpet,200,273
8a-up,Royapuram P.S,300,562
8a-up,V. Nagar,400,763
8a-up,Regal,500,990
8a-up,Choolai Mill,600,1107
8a-up,P1 P.S,700,1269
8a-up,Jamalaya,800,1408
8a-up,Veenus,900,1738
8a-up,Agaram,1000,1803
8a-up,Periyar Nagar,1100,1929
8b-up,Broadway,100,0
8b-up,Parrys,200,109
8b-up,Clive Battery,300,330
8b-up,V. Nagar,400,574
8b-up,P1 P.S,500,909
8b-up,Jamalaya,600,1048
8b-up,Veenus,700,1378
8b-up,T.V.K.Nagar,800,1504
a18-up,High Court,100,0
a18-up,Central,200,155
a18-up,Periyar Bridge,300,328
a18-up,T.V.S,400,641
a18-up,D.M.S,500,902
a18-up,S.H.B,600,1221
a18-up,Saidapet,700,1505
a18-up,Concorde,800,1676
a18-up,Guindy R.S,900,1899
a18-up,St Thomas Mount Po,1000,2068
a18-up,Menamabakkam Old Airport,1100,2456
a18-up,Thirusoolam National Airp,1200,2740
a18-up,Pallavaram,1300,3072
a18-up,Chrompet,1400,3369
a18-up,T.B.Sanatorium,1500,3666
a18-up,Tambaram,1600,3975
a18-up,Irumbuliyur,1700,4137
a18-up,Perungulathur,1800,4444
a18-up,Vandaloor,1900,4691
a18-up,Vandaloor Zoo,2000,4938
a45b-up,Anna Square,100,0
a45b-up,Triplicane,200,137
a45b-up,V.House,300,276
a45b-up,Y.M.I.A,400,510
a45b-up,Luz,500,637
a45b-up,F.C.I Old,600,814
a45b-up,S.H.B,700,1102
a45b-up,Saidapet,800,1386
a45b-up,Concorde,900,1557
a45b-up,Guindy Tvk Estate,1000,1713
a47-up,Thiruvanmiyur,100,0
a47-up,Adayar Depot,200,196
a47-up,Adayar B.S.,300,331
a47-up,Eng.College,400,747
a47-up,Concorde,500,918
a47-up,Saidapet,600,1089
a47-up,T.Nagar,700,1315
a47-up,Vivek & Co (Krishnan Koil,800,1532
a47-up,Vidyodaya,900,1672
a47-up,Pushpa Nagar,1000,1790
a47-up,Nungambakkam R.S,1100,1949
a47-up,Hotel Arun,1200,2197
a47-up,Anna Nagar Circle,1300,2396
a47-up,Thirumangalam,1400,2710
a47-up,Lucas Tvs,1500,2998
a47-up,Ambathur Estate,1600,3374
a47-up,Dunlop,1700,3676
a47-up,Ambathur OT,1800,3918
a47-up,Thirumullaivoayl,1900,4249
a47-up,Polytechnic,2000,4491
a47-up,Avadi,2100,4775
a51-up,High Court,100,0
a51-up,Central,200,155
a51-up,Periyar Bridge,300,328
a51-up,T.V.S,400,641
a51-up,D.M.S,500,902
a51-up,S.H.B,600,1221
a51-up,Saidapet,700,1505
a51-up,Concorde,800,1676
a51-up,Guindy Race Cource Office,900,1831
a51-up,Gurunanak College,1000,2206
a51-up,Vijaya Nagar,1100,2421
a51-up,Madipakkam Rd. Jn.,1200,2956
a51-up,Narayanapuram,1300,3482
a51-up,Medavakkam Colony,1400,3813
a51-up,Jn.Of.Vly-Tbm Rd&Mvkm-K.K;,1500,4025
a51-up,S.I.V.E.T,1600,4306
a51-up,Mahalakshmi Nagar,1700,4615
a51-up,Convent,1800,4965
a51-up,Tambaram East,1900,5100
a57-up,Broadway,100,0
a57-up,Parrys,200,109
a57-up,Clive Battery,300,330
a57-up,V. Nagar,400,574
a57-up,Vyasarpadi,500,877
a57-up,Sarma Nagar,600,1085
a57-up,Moolakadai,700,1314
a57-up,Madhavaram,800,1550
a57-up,Cycle Shop,900,2033
a57-up,Kavangarai,1000,2295
a57-up,Aayurveda Ashramam,1100,2530
a57-up,Red Hills,1200,2725
a57-up,Padiyanallur,1300,3061
a70-up,Avadi,100,0
a70-up,Polytechnic,200,284
a70-up,Thirumullaivoayl,300,526
a70-up,Ambathur OT,400,857
a70-up,Dunlop,500,1099
a70-up,Ambathur Estate,600,1401
a70-up,Lucas Tvs,700,1777
a70-up,Thirumangalam,800,2065
a70-up,Koyambedu School,900,2249
a70-up,M.M.D.A.Colony Rd.Jn.,1000,2518
a70-up,Jn Of Iii And 1St Ave,1100,2884
a70-up,Jaffarkhan Pet,1200,3111
a70-up,Cipet,1300,3368
a70-up,St Thomas Mount Po,1400,3581
a70-up,Menamabakkam Old Airport,1500,3969
a70-up,Thirusoolam National Airp,1600,4253
a70-up,Pallavaram,1700,4585
b18-up,Korukkupet R.S,100,0
b18-up,V. Nagar,200,218
b18-up,Clive Battery,300,462
b18-up,Parrys,400,683
b18-up,Central,500,949
b18-up,Periyar Bridge,600,1122
b18-up,T.V.S,700,1435
b18-up,D.M.S,800,1696
b18-up,S.H.B,900,2015
b18-up,Saidapet,1000,2299
b18-up,Concorde,1100,2470
b18-up,Guindy R.S,1200,2693
b18-up,St Thomas Mount Po,1300,2862
b18-up,Menamabakkam Old Airport,1400,3250
b18-up,Thirusoolam National Airp,1500,3534
b18-up,Pallavaram,1600,3866
b18-up,Chrompet,1700,4163
b18-up,T.B.Sanatorium,1800,4460
b18-up,Tambaram,1900,4769
b18-up,Irumbuliyur,2000,4931
b18-up,Perungulathur,2100,5238
b18-up,Vandaloor,2200,5485
b18-up,Vandaloor Zoo,2300,5732
b29n-up,Periyar Nagar,100,0
b29n-up,Agaram,200,126
b29n-up,Veenus,300,191
b29n-up,Jamalaya,400,521
b29n-up,Dasamahan,500,633
b29n-up,Doveton,600,814
b29n-up,Lady Mctm School/Millers,700,945
b29n-up,K.M.C,800,1107
b29n-up,Sterling Rd/Meteorology D,900,1310
b29n-up,D.M.S,1000,1634
b29n-up,Pondy Bazaar,1100,1826
b29n-up,T.Nagar,1200,2015
b29n-up,Saidapet,1300,2241
